Genus Name	Species Name	Synonym	Family	Order	Class	Common Name	Species Code	Growth Form	Percent Leaf Type	Leaf Type	Growth Rate	Longevity	Height at Maturity (feet)
Acacia	paradoxa	Acacia armata	Fabaceae	Fabales	Rosidae	Paradox acacia	ACPA8	Shrub	Hardwood	Evergreen	Moderate		12
Acacia	parramattensis		Fabaceae	Fabales	Rosidae	South wales wattle	ACPA81	Tree	Hardwood	Deciduous	Moderate	Short	41
Acacia	parvipinnula		Fabaceae	Fabales	Rosidae	Silver Stemmed Wattle	ACPA1	Tree	Hardwood	Evergreen	Fast	Short	33
Acacia	pataczekii		Fabaceae	Fabales	Rosidae	Wally's Wattle	ACPA3	Tree	Hardwood	Evergreen	Moderate	Moderate	6
Acacia	pendula		Fabaceae	Fabales	Rosidae	Weeping myall	ACPE1	Tree	Hardwood	Evergreen			39
Acacia	pennatula		Fabaceae	Fabales	Rosidae	Fern-leaf acacia	ACPE2	Shrub	Hardwood	Evergreen	Slow		12
Acacia	penninervis		Fabaceae	Fabales	Rosidae	Mountain Hickory	ACPE5	Tree	Hardwood	Evergreen	Moderate	Moderate	8
Acacia	pentadenia		Fabaceae	Fabales	Rosidae	Karri Wattle	ACPE6	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	perangusta		Fabaceae	Fabales	Rosidae	Eprapah Wattle	ACPE7	Tree	Hardwood	Evergreen	Moderate	Moderate	7
Acacia	peuce		Fabaceae	Fabales	Rosidae	Waddy	ACPE8	Tree	Hardwood	Evergreen	Slow	Moderate	15
Acacia	phasmoides		Fabaceae	Fabales	Rosidae	Phantom Wattle	ACPH	Tree	Hardwood	Evergreen	Moderate	Short	4
Acacia	pinetorum	"Vachellia insularis, Vachellia peninsularis"	Fabaceae	Fabales	Rosidae	Pineland wattle	ACPI	Shrub or small tree	Hardwood	Deciduous	Moderate		6
Acacia	platycarpa		Fabaceae	Fabales	Rosidae	Ghost Wattle	ACPL1	Tree	Hardwood	Evergreen	Moderate	Moderate	6
Acacia	podalyriaefolia		Fabaceae	Fabales	Rosidae	Queensland Silver Wattle	ACPO	Tree	Hardwood	Evergreen	Moderate	Moderate	7
Acacia	podalyriifolia		Fabaceae	Fabales	Rosidae	Pearl wattle	ACPO2	Tree	Hardwood	Evergreen	Fast	Short	16
Acacia	polyacantha	Acacia suma	Fabaceae	Fabales	Rosidae	Catechu tree	ACPO3	Shrub or small tree	Hardwood	Deciduous	Fast		48
Acacia	polyphylla		Fabaceae	Fabales	Rosidae	monjoleiro	ACPO1	Tree	Hardwood	Evergreen			
Acacia	pravissima		Fabaceae	Fabales	Rosidae	Ovens wattle	ACPR	Shrub or small tree	Hardwood	Evergreen	Moderate	Short	18
Acacia	prominens		Fabaceae	Fabales	Rosidae	Golden rain wattle	ACPR1	Tree	Hardwood	Evergreen	Fast	Short	50
Acacia	pruinocarpa		Fabaceae	Fabales	Rosidae	Black Gidgee	ACPR2	Tree	Hardwood	Evergreen	Slow	Moderate	12
Acacia	pubescens		Fabaceae	Fabales	Rosidae	Downy Wattle	ACPU	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	pycnantha		Fabaceae	Fabales	Rosidae	Golden wattle	ACPY3	Shrub or small tree	Hardwood	Evergreen	Fast	Short	26
Acacia	pyrifolia		Fabaceae	Fabales	Rosidae	Kanji Bush	ACPY	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	quadrilateralis		Fabaceae	Fabales	Rosidae	Acacia quadrilateralis	ACQU	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	quornensis		Fabaceae	Fabales	Rosidae	Quorn Wattle	ACQU1	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	redolens		Fabaceae	Fabales	Rosidae	Bank catclaw	ACRE9	Shrub or small tree	Hardwood	Deciduous	Fast	Short	5
Acacia	reficiens		Fabaceae	Fabales	Rosidae	Acacia reficiens	ACRE	Shrub or small tree	Hardwood	Deciduous	Fast	Short	20
Acacia	retinodes		Fabaceae	Fabales	Rosidae	Water wattle	ACRE2	Shrub or small tree	Hardwood	Evergreen	Fast	Short	20
Acacia	retivenea		Fabaceae	Fabales	Rosidae	Acacia retivenea	ACRE1	Tree	Hardwood	Evergreen	Slow	Moderate	10
Acacia	retusa	"Acacia riparia, Acacia westiana, Senegalia westiana"	Fabaceae	Fabales	Rosidae	Catch and keep	ACRE4	Shrub or small tree	Hardwood	Deciduous	Fast		25
Acacia	rhigiophylla		Fabaceae	Fabales	Rosidae	Dagger-leaved Wattle	ACRH	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	riceana		Fabaceae	Fabales	Rosidae	Rice's Wattle	ACRI1	Tree	Hardwood	Evergreen	Moderate	Moderate	10
Acacia	rigens		Fabaceae	Fabales	Rosidae	Needle Wattle	ACRI2	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	rigidula	Acacia amentacea	Fabaceae	Fabales	Rosidae	Blackbrush acacia	ACRI	Shrub or small tree	Hardwood	Deciduous	Slow	Short	15
Acacia	rivalis		Fabaceae	Fabales	Rosidae	Creek Wattle	ACRI3	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	roemeriana	Acacia malacophylla	Fabaceae	Fabales	Rosidae	Roundflower catclaw	ACRO	Shrub or small tree	Hardwood	Deciduous	Moderate		15
Acacia	rostellifera		Fabaceae	Fabales	Rosidae	Summer-scented Wattle	ACRO1	Tree	Hardwood	Evergreen	Moderate	Moderate	6
Acacia	roycei		Fabaceae	Fabales	Rosidae	Acacia roycei	ACRO2	Tree	Hardwood	Evergreen	Slow	Moderate	6
Acacia	rubida		Fabaceae	Fabales	Rosidae	Red-stem Wattle	ACRU1	Shrub or small tree	Hardwood	Evergreen	Fast	Short	16
Acacia	ruppii		Fabaceae	Fabales	Rosidae	Rupp's Wattle	ACRU2	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	salicina		Fabaceae	Fabales	Rosidae	Willow acacia	ACSA3	Tree	Hardwood	Evergreen	Fast	Short	40
Acacia	saligna	Acacia cyanophylla	Fabaceae	Fabales	Rosidae	Orange wattle	ACSA	Shrub or small tree	Hardwood	Evergreen	Fast	Short	18
Acacia	schaffneri		Fabaceae	Fabales	Rosidae	Schaffner's wattle	ACSC2	Shrub	Hardwood	Deciduous	Moderate		20
Acacia	schottii		Fabaceae	Fabales	Rosidae	Schott's wattle	ACSC	Shrub	Hardwood	Deciduous	Moderate	Short	4
Acacia	sclerosperma		Fabaceae	Fabales	Rosidae	Limestone Wattle	ACSC1	Tree	Hardwood	Evergreen	Slow	Short	4
Acacia	semilunata		Fabaceae	Fabales	Rosidae	Moon Wattle	ACSE4	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	semirigida		Fabaceae	Fabales	Rosidae	Stony Ridge Wattle	ACSE3	Tree	Hardwood	Evergreen	Moderate	Short	4
Acacia	semperflorens		Fabaceae	Fabales	Rosidae	Aromo en flor	ACSE	Tree	Hardwood	Deciduous	Moderate		41
Acacia	seyal		Fabaceae	Fabales	Rosidae	Red acacia	ACSE5	Tree	Hardwood	Deciduous	Fast	Short	23
Acacia	siculiformis		Fabaceae	Fabales	Rosidae	Dagger Wattle	ACSI	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	simsii		Fabaceae	Fabales	Rosidae	Sim's Wattle	ACSI1	Tree	Hardwood	Evergreen	Moderate	Short	4
Acacia	sparsiflora		Fabaceae	Fabales	Rosidae	Currawong	ACSP6	Tree	Hardwood	Evergreen	Moderate	Moderate	15
Acacia	spathulifolia		Fabaceae	Fabales	Rosidae	Spoon Leaf Wattle	ACSP5	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	spectabilis		Fabaceae	Fabales	Rosidae	Mudgee Wattle	ACSP1	Shrub or small tree	Hardwood	Evergreen	Fast	Short	13
Acacia	sphaerocephala		Fabaceae	Fabales	Rosidae	Bee wattle	ACSP4	Tree	Hardwood	Deciduous	Moderate		12
Acacia	stenophylla		Fabaceae	Fabales	Rosidae	Shoestring acacia	ACST	Shrub or small tree	Hardwood	Evergreen	Fast		40
Acacia	stricta		Fabaceae	Fabales	Rosidae	Hop Wattle	ACST1	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	suaveolens		Fabaceae	Fabales	Rosidae	Sweet Wattle	ACSU	Shrub or small tree	Hardwood	Evergreen	Fast	Short	10
Acacia	subulata		Fabaceae	Fabales	Rosidae	Awl Wattle	ACSU1	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	tenuissima		Fabaceae	Fabales	Rosidae	Mulga Wattle	ACTE1	Tree	Hardwood	Evergreen	Slow	Short	4
Acacia	terminalis		Fabaceae	Fabales	Rosidae	Sunshine Wattle	ACTE	Shrub or small tree	Hardwood	Evergreen	Fast	Short	20
Acacia	tetragonophylla		Fabaceae	Fabales	Rosidae	Dead Finish	ACTE2	Tree	Hardwood	Evergreen	Slow	Short	4
Acacia	tortilis		Fabaceae	Fabales	Rosidae	Umbrella thorn	ACTO2	Shrub or small tree	Hardwood	Deciduous	Fast	Long	41
Acacia	tortuosa	"Poponax tortuosa, Mimosa tortuosa"	Fabaceae	Fabales	Rosidae	Twisted acacia	ACTO	Shrub	Hardwood	Deciduous	Moderate		20
Acacia	torulosa		Fabaceae	Fabales	Rosidae	Deep Gold Wattle	ACTO1	Tree	Hardwood	Evergreen	Moderate	Moderate	15
Acacia	trinervata		Fabaceae	Fabales	Rosidae	Three-nerved Wattle	ACTR2	Tree	Hardwood	Evergreen	Moderate	Moderate	6
Acacia	trineura		Fabaceae	Fabales	Rosidae	Hindmarsh Wattle	ACTR3	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	triptera		Fabaceae	Fabales	Rosidae	Spur-wing Wattle	ACTR4	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	umbellata		Fabaceae	Fabales	Rosidae	Acacia umbellata	ACUM	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	uncifera		Fabaceae	Fabales	Rosidae	Acacia uncifera	ACUN	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	undoolyana		Fabaceae	Fabales	Rosidae	Undoolya Wattle	ACUN1	Tree	Hardwood	Evergreen	Slow	Moderate	15
Acacia	urophylla		Fabaceae	Fabales	Rosidae	Tailed-leaved Acacia	ACUR	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	venulosa		Fabaceae	Fabales	Rosidae	Veiny Wattle	ACVE4	Tree	Hardwood	Evergreen	Moderate	Short	3
Acacia	verniciflua		Fabaceae	Fabales	Rosidae	Varnish wattle	ACVE	Shrub or small tree	Hardwood	Evergreen	Moderate	Short	15
Acacia	verticillata		Fabaceae	Fabales	Rosidae	Prickly moses	ACVE2	Shrub or small tree	Hardwood	Evergreen	Moderate	Short	20
Acacia	vestita		Fabaceae	Fabales	Rosidae	Hairy Wattle	ACVE3	Tree	Hardwood	Evergreen	Moderate	Short	4
Acacia	victoriae		Fabaceae	Fabales	Rosidae	Elegant Wattle	ACVI1	Tree	Hardwood	Evergreen	Moderate	Short	5
Acacia	visco		Fabaceae	Fabales	Rosidae	Acacia visco	ACVI	Tree	Hardwood	Deciduous	Moderate		41
Acacia	vogeliana	"Lysiloma ambiguum, Acacia vogeliana"	Fabaceae	Fabales	Rosidae	Macata bourse bastard	ACVO	Shrub	Hardwood	Deciduous	Moderate		41
Acacia	wardellii		Fabaceae	Fabales	Rosidae	Wardell's Wattle	ACWA	Tree	Hardwood	Evergreen	Moderate	Moderate	7
Acacia	wattsiana		Fabaceae	Fabales	Rosidae	Dog Wattle	ACWA1	Tree	Hardwood	Evergreen	Moderate	Short	4
Acacia	wiseana		Fabaceae	Fabales	Rosidae	Acacia wiseana	ACWI2	Tree	Hardwood	Evergreen	Slow	Short	4
Acacia	xanthina		Fabaceae	Fabales	Rosidae	White Stemmed Wattle	ACXA	Tree	Hardwood	Evergreen	Moderate	Short	4
Acalypha	amentacea		Euphorbiaceae	Euphorbiales	Rosidae	Catch me if you can	ACAM2	Shrub	Hardwood	Evergreen	Fast	Short	10
Acalypha	berteroana		Euphorbiaceae	Euphorbiales	Rosidae	Berteron acalypha	ACBE2	Shrub	Hardwood	Evergreen			
Acalypha	bisetosa		Euphorbiaceae	Euphorbiales	Rosidae	Streambank copperleaf	ACBI3	Shrub	Hardwood	Evergreen			2
Acalypha	hispida		Euphorbiaceae	Euphorbiales	Rosidae	Bristly copperleaf	ACHI2	Shrub	Hardwood	Evergreen	Fast	Short	6
Acalypha	portoricensis		Euphorbiaceae	Euphorbiales	Rosidae	Puerto rico copperleaf	ACPO4	Shrub	Hardwood	Evergreen			
Acalypha	wilkesiana		Euphorbiaceae	Euphorbiales	Rosidae	Copperleaf	ACWI	Shrub or small tree	Hardwood	Evergreen	Fast	Short	10
Acca	sellowiana		Myrtaceae	Myrtales	Rosidae	Feijoa	ACSE2	Shrub	Hardwood	Evergreen	Slow		15
Acer	barbatum	"Saccharodendron floridanum, Saccharodendron barbatum, Acer saccharum ssp. floridanum, Acer saccharinum var. floridanum, Acer saccharum var. floridanum, Acer floridanum var. villipes, Acer nigrum var. floridanum, Acer barbatum var. longii, Acer floridanum, Acer floridanum var. longii, Acer barbatum var. villipes"	Aceraceae	Sapindales	Rosidae	Florida maple	ACBA	Tree	Hardwood	Deciduous	Moderate	Moderate	50
Acer	buergerianum		Aceraceae	Sapindales	Rosidae	Trident maple	ACBU	Tree	Hardwood	Deciduous	Moderate	Short	38
Acer	campestre		Aceraceae	Sapindales	Rosidae	Hedge maple	ACCA	Tree	Hardwood	Deciduous	Slow	Short	30
Acer	campestre 'Queen Elizabeth'		Aceraceae	Sapindales	Rosidae	Queen eliz hedge maple	ACCAQU	Tree	Hardwood	Deciduous			40
Acer	capillipes		Aceraceae	Sapindales	Rosidae	Red snakebark maple	ACCA9	Tree	Hardwood	Deciduous	Moderate	Long	49
Acer	cappadocicum		Aceraceae	Sapindales	Rosidae	Cappadocian Maple	ACCA3	Tree	Hardwood	Deciduous	Fast	Moderate	25
Acer	carpinifolium		Aceraceae	Sapindales	Rosidae	Hornbeam Maple	ACCA4	Tree	Hardwood	Deciduous	Moderate	Moderate	15
Acer	circinatum		Aceraceae	Sapindales	Rosidae	Vine maple	ACCI	Shrub	Hardwood	Deciduous	Moderate	Long	20
Acer	cissifolium		Aceraceae	Sapindales	Rosidae	Vine-leaved Maple	ACCI1	Tree	Hardwood	Deciduous	Moderate	Moderate	9
Acer	crataegifolium		Aceraceae	Sapindales	Rosidae	Hawthorn-leaved Maple	ACCR	Tree	Hardwood	Deciduous	Moderate	Moderate	9
Acer	davidii		Aceraceae	Sapindales	Rosidae	Pere David's Maple	ACDA	Tree	Hardwood	Deciduous	Moderate	Moderate	14
Acer	davidii ssp. grosseri		Aceraceae	Sapindales	Rosidae	Snakebark maple	ACDAGR	Tree	Hardwood	Deciduous	Moderate	Moderate	10
Acer	distylum		Aceraceae	Sapindales	Rosidae	Lime-leaved Maple	ACDI	Tree	Hardwood	Deciduous	Moderate	Moderate	15
Acer	forrestii		Aceraceae	Sapindales	Rosidae	Forrest's Maple	ACFO	Tree	Hardwood	Deciduous	Moderate	Moderate	17
Acer	x freemanii		Aceraceae	Sapindales	Rosidae	Freeman maple	ACFR	Tree	Hardwood	Deciduous	Fast		63
Acer	x freemanii 'Jeffersred'		Aceraceae	Sapindales	Rosidae	Autumn blaze	ACFRJE	Tree	Hardwood	Deciduous	Moderate	Moderate	43
Acer	ginnala	Acer ginnala	Aceraceae	Sapindales	Rosidae	Amur maple	ACGI	Shrub	Hardwood	Deciduous	Moderate	Moderate	58
Acer	glabrum		Aceraceae	Sapindales	Rosidae	Rocky mountain maple	ACGL	Shrub	Hardwood	Deciduous	Moderate	Moderate	20
Acer	grandidentatum		Aceraceae	Sapindales	Rosidae	Bigtooth maple	ACGR3	Shrub	Hardwood	Deciduous	Moderate	Short	58
Acer	griseum		Aceraceae	Sapindales	Rosidae	Paperbark maple	ACGR	Tree	Hardwood	Deciduous	Slow	Long	20
Acer	heldreichii		Aceraceae	Sapindales	Rosidae	Heldreich's Maple	ACHE3	Tree	Hardwood	Deciduous	Moderate	Moderate	19
Acer	hyrcanum		Aceraceae	Sapindales	Rosidae	Balkan Maple	ACHY	Tree	Hardwood	Deciduous	Slow	Moderate	15
Acer	japonicum		Aceraceae	Sapindales	Rosidae	Fullmoon maple	ACJA2	Shrub	Hardwood	Deciduous	Slow	Moderate	30
Acer	leucoderme	"Acer saccharum var. leucoderme, Saccharodendron leucoderme, Acer nigrum var. leucoderme, Acer saccharum ssp. leucoderme"	Aceraceae	Sapindales	Rosidae	Chalk maple	ACLE	Tree	Hardwood	Deciduous	Slow		30
Acer	macrophyllum		Aceraceae	Sapindales	Rosidae	Bigleaf maple	ACMA	Tree	Hardwood	Deciduous	Fast	Moderate	60
Acer	mandshuricum		Aceraceae	Sapindales	Rosidae	Acer mandshuricum	ACAC3	Tree	Hardwood	Deciduous			90
Acer	miyabei		Aceraceae	Sapindales	Rosidae	Miyabe's Maple	ACMI1	Tree	Hardwood	Deciduous	Moderate	Moderate	15
Acer	mono	"Acer mono, Acer mono Maxim."	Aceraceae	Sapindales	Rosidae	Painted maple	ACMO	Tree	Hardwood	Deciduous	Fast	Moderate	40
Acer	monspessulanum		Aceraceae	Sapindales	Rosidae	Montpelier Maple	ACMO1	Tree	Hardwood	Deciduous	Moderate	Moderate	30
Acer	negundo		Aceraceae	Sapindales	Rosidae	Boxelder	ACNE	Tree	Hardwood	Deciduous	Fast	Short	60
Acer	nigrum	"Acer saccharum ssp. nigrum, Acer saccharum var. nigrum, Acer saccharum var. viride, Acer nigrum var. palmeri, Saccharodendron nigrum"	Aceraceae	Sapindales	Rosidae	Black maple	ACNI	Tree	Hardwood	Deciduous	Moderate	Moderate	100
Acer	nikoense		Aceraceae	Sapindales	Rosidae	Nikko Maple	ACNI1	Tree	Hardwood	Deciduous	Moderate	Moderate	15
Acer	oblongum		Aceraceae	Sapindales	Rosidae	Evergreen maple	ACOB	Tree	Hardwood	Deciduous	Moderate	Moderate	30
Acer	opalus		Aceraceae	Sapindales	Rosidae	Italian Maple	ACOP	Tree	Hardwood	Deciduous	Moderate	Moderate	19
Acer	palmatum		Aceraceae	Sapindales	Rosidae	Japanese maple	ACPA	Tree	Hardwood	Deciduous	Slow	Short	20
Acer	palmatum var. dissectum		Aceraceae	Sapindales	Rosidae	Lace-leaf maple	ACPADI	Tree	Hardwood	Deciduous			12
Acer	pensylvanicum		Aceraceae	Sapindales	Rosidae	Striped maple	ACPE	Tree	Hardwood	Deciduous	Slow	Short	35
Acer	platanoides	Acer platanoides var. schwedleri	Aceraceae	Sapindales	Rosidae	Norway maple	ACPL	Tree	Hardwood	Deciduous	Fast	Moderate	50
Acer	platanoides 'Columnare'		Aceraceae	Sapindales	Rosidae	Columnar maple	ACPLCO	Tree	Hardwood	Deciduous			35
Acer	platanoides 'Crimson King'		Aceraceae	Sapindales	Rosidae	Crimson king norway maple	ACPLCK	Tree	Hardwood	Deciduous			45
Acer	platanoides 'Fairview'		Aceraceae	Sapindales	Rosidae	Fairview norway maple	ACPLFA	Tree	Hardwood	Deciduous			
Acer	platanoides 'Queen Eliz'		Aceraceae	Sapindales	Rosidae	Queen eliz norway maple	ACPLQE	Tree	Hardwood	Deciduous			
Acer	platanoides 'Schwedleri'		Aceraceae	Sapindales	Rosidae	Schwedleri norway maple	ACPLSC	Tree	Hardwood	Deciduous			60
Acer	pseudoplatanus		Aceraceae	Sapindales	Rosidae	Sycamore maple	ACPS	Tree	Hardwood	Deciduous	Moderate	Moderate	70
Acer	pseudoplatanus 'Spaethii'		Aceraceae	Sapindales	Rosidae	Spaethii sycamore maple	ACPSSP	Tree	Hardwood	Deciduous			
Acer	pseudosieboldianum		Aceraceae	Sapindales	Rosidae	Korean maple	ACPS1	Tree	Hardwood	Deciduous			30
Acer	rubrum		Aceraceae	Sapindales	Rosidae	Red maple	ACRU	Tree	Hardwood	Deciduous	Fast	Short	68
Acer	rubrum 'Armstrong'		Aceraceae	Sapindales	Rosidae	Armstrong maple	ACRUAR	Tree	Hardwood	Deciduous			55
Acer	rubrum 'Brandywine'		Aceraceae	Sapindales	Rosidae	Brandywine redmaple	ACRUBR	Shrub or small tree	Hardwood	Deciduous			
Acer	rubrum 'Columnare'		Aceraceae	Sapindales	Rosidae	Columnar red maple	ACRUCO	Tree	Hardwood	Deciduous			
Acer	rubrum 'Drummondii'		Aceraceae	Sapindales	Rosidae	Drummond's maple	ACRUD	Tree	Hardwood	Deciduous			60
Acer	rubrum 'Gerling'		Aceraceae	Sapindales	Rosidae	Gerling red maple	ACRUGR	Tree	Hardwood	Deciduous			32
Acer	rubrum 'Morgan'		Aceraceae	Sapindales	Rosidae	Morgan red maple	ACRUMO	Tree	Hardwood	Deciduous			45
Acer	rubrum 'October glory'		Aceraceae	Sapindales	Rosidae	October glory red maple	ACRUOC	Tree	Hardwood	Deciduous			60
Acer	rubrum 'Red Sunset'		Aceraceae	Sapindales	Rosidae	Red sunset red maple	ACRURS	Tree	Hardwood	Deciduous			60
Acer	rufinerve		Aceraceae	Sapindales	Rosidae	Grey-budded Snake-bark	ACRU3	Tree	Hardwood	Deciduous	Moderate	Moderate	13
Acer	saccharinum	"Acer saccharinum var. laciniatum, Acer saccharinum var. wieri, Acer dasycarpum, Argentacer saccharinum"	Aceraceae	Sapindales	Rosidae	Silver maple	ACSA1	Tree	Hardwood	Deciduous	Fast	Moderate	90
Acer	saccharum		Aceraceae	Sapindales	Rosidae	Sugar maple	ACSA2	Tree	Hardwood	Deciduous	Slow	Long	100
Acer	saccharum 'Bailsta'		Aceraceae	Sapindales	Rosidae	Fall fiesta sugar maple	ASBA	Tree	Hardwood	Deciduous			70
Acer	saccharum 'Green Mountain'		Aceraceae	Sapindales	Rosidae	Green mountain sugar maple	ACSA2GR	Tree	Hardwood	Deciduous			50
Acer	sempervirens		Aceraceae	Sapindales	Rosidae	Cretan Maple	ACSE1	Tree	Hardwood	Deciduous	Moderate	Moderate	9
Acer	spicatum		Aceraceae	Sapindales	Rosidae	Mountain maple	ACSP	Shrub	Hardwood	Deciduous	Slow		25
Acer	tataricum		Aceraceae	Sapindales	Rosidae	Tatar maple	ACTA	Shrub	Hardwood	Deciduous	Slow	Moderate	25
Acer	tataricum 'Summer Splendor'		Aceraceae	Sapindales	Rosidae	Summer splendor tartarian maple	ACTASS	Tree	Hardwood	Deciduous			20
Acer	triflorum		Aceraceae	Sapindales	Rosidae	Three-flower maple	ACTR1	Tree	Hardwood	Deciduous	Slow	Moderate	46
Acer	truncatum		Aceraceae	Sapindales	Rosidae	Purple blow maple	ACTR	Tree	Hardwood	Deciduous	Slow	Moderate	30
Acer	velutinum		Aceraceae	Sapindales	Rosidae	Velvet maple	ACVE1	Tree	Hardwood	Deciduous	Moderate	Moderate	22
Achyranthes	atollensis		Amaranthaceae	Batales	Dilleniidae	Hawai'i chaff flower	ACAT	Shrub					
Achyranthes	mutica	Achyranthes nelsonii	Amaranthaceae	Batales	Dilleniidae	Blunt chaff flower	ACMU2	Shrub					
Achyranthes	splendens		Amaranthaceae	Batales	Dilleniidae	Maui chaff flower	ACSP3	Shrub					6
Acnistus	arborescens	Dunalia arborescens	Solanaceae	Solanales	Asteridae	Hollowheart	ACAR	Shrub or small tree	Hardwood	Evergreen	Fast	Short	20
Acoelorrhaphe	wrightii	"Acoelorraphe arborescens, Paurotis wrightii"	Arecaceae	Arecales	Arecidae	Paurotis palm	ACWR	Palm	Palm	Evergreen	Slow	Long	20
Acokanthera	oblongifolia		Apocynaceae	Gentianales	Asteridae	Dune poison bush	ACOB1	Shrub or small tree	Hardwood	Evergreen	Moderate	Short	20
Acokanthera	schimperi		Apocynaceae	Gentianales	Asteridae	Arrow-poison tree	ACSC3	Tree	Hardwood	Evergreen	Moderate	Short	17
Acosmium	lentiscifolium		Fabaceae	Fabales	Rosidae	Acosmium lentiscifolium	ACLE5	Tree	Hardwood	Evergreen			
Acradenia	frankliniae		Rutaceae	Sapindales	Rosidae	Whitey Wood	ACFR2	Tree	Hardwood	Evergreen	Moderate	Moderate	10
Acrocomia	aculeata		Arecaceae	Arecales	Arecidae	coyoli palm	ACAC2	Tree	Hardwood	Evergreen			
Acrocomia	media		Arecaceae	Arecales	Arecidae	Corozo	ACME3	Palm	Palm	Evergreen	Moderate		40
Acrocomia	totai	Acrocomia aculeata	Arecaceae	Arecales	Arecidae	Grugru palm	ACTO5	Palm	Palm	Evergreen	Slow	Moderate	25
Acrocomia	vinifera		Arecaceae	Arecales	Arecidae	Coyol palm	ACVI2	Palm	Palm	Evergreen	Moderate		40
Actinidia	arguta		Actinidiaceae	Ericales	Dilleniidae	Bower actinidia	ACAR2	Vine	Hardwood	Deciduous			
Actinidia	chinensis		Actinidiaceae	Ericales	Dilleniidae	Actinidia chinensis	ACCH2	Shrub or small tree	Hardwood	Deciduous	Moderate	Moderate	8
Actinidia	deliciosa		Actinidiaceae	Ericales	Dilleniidae	Kiwifruit	ACDE6	Vine	Hardwood	Deciduous	Moderate	Moderate	30
Actinostemon	concolor		Euphorbiaceae	Euphorbiales	Rosidae	laranjeira-do-mato	ACCO10	Tree	Hardwood	Evergreen			
Actinostemon	verticillatus		Euphorbiaceae	Euphorbiales	Rosidae	Actinostemon verticillatus	ACVE5	Tree	Hardwood	Evergreen			
Adansonia	digitata		Bombacaceae	Malvales	Dilleniidae	Baobab	ADDI3	Tree	Hardwood	Deciduous	Moderate	Long	70
Adansonia	gregorii		Bombacaceae	Malvales	Dilleniidae	Boab	ADGR	Tree	Hardwood	Deciduous	Fast	Long	23
Adelia	ricinella	Ricinella ricinella	Euphorbiaceae	Euphorbiales	Rosidae	Wild lime	ADRI	Shrub or small tree	Hardwood	Deciduous			33
Adelia	vaseyi		Euphorbiaceae	Euphorbiales	Rosidae	Vasey's wild lime	ADVA	Shrub	Hardwood	Deciduous			10
Adenanthera	microsperma		Fabaceae	Fabales	Rosidae	Red sandalwood	ADMI	Tree	Hardwood	Deciduous			
Adenanthera	pavonina		Fabaceae	Fabales	Rosidae	Red beadtree	ADPA	Tree	Hardwood	Deciduous	Fast		50
Adenaria	floribunda		Lythraceae	Myrtales	Rosidae	Adenaria floribunda	ADFL	Shrub or small tree	Hardwood	Semi-Evergreen	Fast	Moderate	20
Adenocarpus	lainzii		Fabaceae	Fabales	Rosidae	Adenocarpus lainzii	ADLA	Shrub	Hardwood	Evergreen	Fast	Short	10
Adenostoma	fasciculatum		Rosaceae	Rosales	Rosidae	Chamise	ADFA	Shrub	Hardwood	Evergreen	Moderate	Long	12
Adenostoma	sparsifolium		Rosaceae	Rosales	Rosidae	Redshank	ADSP	Shrub or small tree	Hardwood	Evergreen	Moderate		18
Adolphia	californica		Rhamnaceae	Rhamnales	Rosidae	California prickbush	ADCA2	Shrub	Hardwood	Deciduous			4
Adolphia	infesta		Rhamnaceae	Rhamnales	Rosidae	Junco	ADIN	Shrub	Hardwood	Deciduous			6
Adonidia	alba		Arecaceae	Arecales	Arecidae	Silver fir	ABAL	Tree	Picea	Evergreen	Slow	Long	88
Adonidia	merrilli		Arecaceae	Arecales	Arecidae	Manilla palm	ADME	Palm	Palm	Evergreen	Fast		16
Aegiphila	elata		Verbenaceae	Lamiales	Asteridae	Tall spiritweed	AEEL	Shrub	Hardwood	Evergreen			
Aegiphila	integrifolia		Verbenaceae	Lamiales	Asteridae	Entireleaf spiritweed	AEIN5	Shrub or small tree	Hardwood	Evergreen			
Aegiphila	martinicensis	Aegiphila martinicensis var. oligoneura	Verbenaceae	Lamiales	Asteridae	Caribbean spiritweed	AEMA	Shrub or small tree	Hardwood	Evergreen	Fast	Short	18
